Median_House_Value,Median_Income,Median_Age,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Rooms_Per_House,Bedrooms_Ratio,People_Per_House
72600.0,2.0976,29,2494,912,33.93,-116.89,88525.866394381,125538.999574037,137349.034468931,589607.430803084,657123.404980614,4.987938596491228,0.2013629369092108,2.7346491228070176
252600.0,3.6667,50,1989,537,37.72,-122.43,4205.46078758915,555353.520947146,733699.375673869,63799.3097531414,6002.49594518739,5.422718808193668,0.1929945054945055,3.7039106145251397
338200.0,6.7474,16,1840,763,37.55,-122.27,3958.32725796094,531974.693322168,710235.57727969,40946.2576619638,28667.4810819695,6.27653997378768,0.1703904781791606,2.4115334207077326
204500.0,3.1656,27,3340,1113,33.93,-118.36,8533.69016734378,17312.9821547703,175037.132765321,495234.951110561,563194.688928329,3.993710691823899,0.2769403824521935,3.0008984725965857
142900.0,2.925,46,429,154,37.75,-122.16,5824.56752557681,541632.768905475,720504.351832424,51754.693777353,23997.2430950119,6.194805194805195,0.16876310272536688,2.7857142857142856
105900.0,2.7885,34,1795,703,38.26,-122.04,15192.3950814531,578732.046508474,758134.769306578,103609.781229961,63997.9520136054,4.384068278805121,0.22777417261518496,2.5533428165007113
217300.0,5.4498,5,4819,1582,38.82,-121.24,88471.1511392096,593964.622511568,771883.249635422,174685.81306436,155998.463641236,7.749051833122629,0.13402398238029203,3.0461441213653604
68300.0,2.3095,36,2151,713,37.3,-120.46,125916.039703175,412875.825085715,591597.384959979,126785.347804398,181625.629869101,4.692847124824684,0.22086072922893007,3.016830294530154
313400.0,3.0804,35,1786,301,37.75,-122.45,5344.01881419048,558975.640241619,737351.641842178,67349.1044847403,3131.82789502165,4.528239202657807,0.2215700660308144,5.9335548172757475
118800.0,3.5917,22,821,285,39.21,-123.19,46964.3013069965,723423.552833593,902765.918548542,237194.846532508,172791.292588485,5.410526315789474,0.188715953307393,2.880701754385965
73500.0,2.5938,48,392,133,37.81,-122.3,2214.98605591486,554830.150618183,733590.436366291,63800.2105341514,12212.9143616844,6.225563909774436,0.21980676328502416,2.9473684210526314
329800.0,6.8226,26,639,224,33.66,-117.95,4493.24845127914,51358.0984525885,128116.046057868,542513.280683362,610519.828336213,7.977678571428571,0.12702853945159484,2.8526785714285716
164300.0,2.625,42,312,144,34.1,-118.25,25326.6215386636,5342.9972532532,184139.516782077,487357.155765892,555389.551675068,4.152777777777778,0.24581939799331104,2.1666666666666665
55000.0,1.1185,52,2124,739,37.78,-122.41,2467.45019601707,558962.310629838,737478.656776018,67229.3634785855,1988.15936293598,2.60893098782138,0.4336099585062241,2.8741542625169147
150500.0,3.2188,38,636,278,32.76,-117.06,14081.0431104159,180880.950202453,10659.2666513226,672399.423350962,740404.328482434,5.571942446043166,0.18592640413169786,2.287769784172662
113500.0,2.3917,31,453,195,38.13,-121.29,22182.0990759134,529559.472998591,708619.437386209,103040.140754921,107614.374260289,5.1692307692307695,0.21031746031746032,2.3230769230769233
212500.0,4.125,33,23,11,38.0,-122.39,4399.45773595827,575818.601803418,754754.313050729,85867.7548529392,25393.1158662337,4.0,0.13636363636363635,2.090909090909091
121900.0,2.8214,13,1675,629,33.2,-117.26,12391.3868235515,131434.396433298,54632.7845475455,623017.533824094,691052.077940308,5.028616852146264,0.2292127726841606,2.662957074721781
500001.0,4.8618,22,1588,791,34.05,-118.44,7097.33853209013,18088.2446639102,190028.044514692,480237.858519002,548213.787644751,5.018963337547408,0.2193954659949622,2.0075853350189634
318300.0,3.6171,22,3303,1922,34.16,-118.45,16681.8364069994,22459.2694106846,200231.417894792,470265.987998478,538275.199102321,4.072840790842872,0.26034747061829333,1.718522372528616
105100.0,1.7207,40,2223,609,33.98,-118.25,18898.56052687,8053.23933984978,173181.963276502,497447.010429209,565459.82452923,3.0656814449917897,0.339046598821639,3.6502463054187193
445600.0,5.1837,32,1105,543,33.53,-117.77,1958.92064161436,72719.9519948994,106832.780333929,564311.277632682,632328.115739998,5.738489871086556,0.21213093709884467,2.034990791896869
261900.0,3.5089,36,696,263,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464,5.802281368821292,0.16775884665792923,2.6463878326996197
62300.0,2.3056,43,690,181,37.96,-121.26,25577.1028092526,512198.283766031,691392.164252109,89041.9624106908,104877.552927634,5.193370165745856,0.22127659574468084,3.8121546961325965
159800.0,4.9063,15,1432,449,34.08,-117.6,59580.658383657,59371.7704192744,157075.408812921,530246.899125143,598122.164971719,6.013363028953229,0.17037037037037037,3.1893095768374167
150800.0,6.0132,21,583,205,36.77,-119.68,183948.674666803,329030.430400764,506110.210387218,206203.970982467,267810.226424142,6.146341463414634,0.14444444444444443,2.84390243902439
348000.0,6.8333,6,1554,527,37.2,-121.83,29377.296378416,476970.153633617,655293.508172861,16063.9967457336,82993.8283948935,7.009487666034156,0.15538711423930698,2.9487666034155597
177300.0,2.9228,35,2106,746,34.18,-118.37,22005.9103552318,18359.1131544673,197708.508441095,473386.409432769,541415.171560158,3.953083109919571,0.2692438114615124,2.8230563002680964
94100.0,2.395,35,970,300,36.25,-119.69,142485.335125256,277501.444122806,456209.708770222,230318.074286848,296557.221521283,6.703333333333333,0.1735454997513675,3.2333333333333334
289500.0,5.0785,33,1158,443,37.35,-122.01,15231.2334492617,500032.018476753,678344.728681379,10465.8827610801,60012.2794202957,5.681715575620768,0.19705999205403257,2.613995485327314
127300.0,2.902,15,1960,691,38.91,-120.88,110338.566775905,589267.865858061,765874.574168158,196223.761815809,185091.427707111,5.6092619392185235,0.20072239422084623,2.8364688856729376
156300.0,2.1797,26,1001,324,33.16,-116.68,59640.9380129046,175534.531408026,66752.9378363528,662846.494552945,730795.262822984,5.617283950617284,0.20549450549450549,3.0895061728395063
399300.0,7.9393,8,1376,417,37.74,-121.98,20122.1142594358,530382.295224087,709477.894286243,45629.5662583736,39853.9755306872,6.870503597122302,0.13577661431064572,3.2997601918465227
239000.0,4.0804,33,710,285,37.92,-122.3,3923.04742194085,563927.883064401,742866.035630663,74222.1581464383,19913.9789803875,5.666666666666667,0.16780185758513932,2.491228070175439
214000.0,4.0727,18,2276,854,33.9,-118.36,5546.45702697055,20039.6823840179,172489.527077943,497827.386415548,565773.824487427,3.9578454332552693,0.2727810650887574,2.6651053864168617
67500.0,2.9489,39,815,286,38.99,-122.0,96385.4042112376,643376.732774401,822438.706686293,184211.743321244,140344.366959772,5.4125874125874125,0.208656330749354,2.8496503496503496
500001.0,10.0595,26,573,182,34.19,-118.9,19442.0754603761,62327.7205066277,229990.38573787,441826.848705352,509590.414574711,8.692307692307692,0.12389380530973451,3.1483516483516483
500001.0,7.1155,52,731,253,37.97,-122.55,5163.17124856293,582779.237162954,761431.694385697,91231.0479128675,24159.5309151552,8.82213438735178,0.1303763440860215,2.889328063241107
71800.0,3.4083,36,832,291,38.53,-121.42,52748.8491933486,573441.971246131,752212.502390712,139151.98588509,122009.872612512,5.43298969072165,0.18216318785578747,2.859106529209622
312500.0,3.0938,25,865,460,34.4,-119.7,1210.59329412889,139362.598514924,300682.256553697,381537.340868679,448262.600058803,4.039130434782609,0.26533907427341225,1.8804347826086956
171300.0,2.1736,45,1446,466,34.05,-118.33,16636.9746755252,7956.20352630153,183819.652642138,486741.000828544,554751.914734059,3.663090128755365,0.30404217926186294,3.1030042918454934
162900.0,4.25,27,3033,526,37.34,-121.84,25512.371799871,488912.426354975,667552.179447114,4714.97495403321,71030.3126872577,4.775665399239544,0.20939490445859874,5.766159695817491
313300.0,5.8993,49,1108,406,34.0,-118.34,15441.1992102634,10607.7048460325,179945.021693634,490400.383584705,558394.031236306,7.051724137931035,0.1435557107928746,2.729064039408867
237500.0,4.2826,4,3925,1672,33.17,-117.24,10696.4230277195,135137.213715022,51045.7939471217,626754.947471311,694789.106473152,5.979665071770335,0.1874374874974995,2.347488038277512
279600.0,6.3373,7,2015,768,33.09,-117.23,8352.41146193807,142364.339311841,42110.6155695671,634096.090136785,702125.436422706,6.927083333333333,0.16071428571428573,2.6236979166666665
115300.0,3.7344,31,556,161,33.95,-117.44,55967.828765956,74953.2441038717,139668.334427928,550897.032698663,618771.915128494,5.6770186335403725,0.1936542669584245,3.453416149068323
262800.0,4.5795,28,1277,512,37.31,-121.88,25165.9894446961,488882.842997106,667374.605468728,3058.49947077748,70881.5828168674,6.025390625,0.17893030794165316,2.494140625
87000.0,2.5737,46,1249,382,38.02,-121.88,6115.75122022248,549034.074121755,728418.613884819,76123.7858299131,55573.6664359346,5.528795811518324,0.2206439393939394,3.269633507853403
156000.0,6.0718,38,412,119,33.93,-118.33,9866.22463371063,15750.2030162644,173276.745965399,496985.659115684,564957.79941283,5.831932773109243,0.16138328530259366,3.46218487394958
65500.0,2.1898,40,725,331,41.23,-122.27,151197.189312207,873050.892301314,1049396.10350365,434263.205910141,384541.652177146,5.9154078549848945,0.19713993871297242,2.190332326283988
363800.0,7.3522,26,1165,393,37.24,-121.94,28896.3946304671,486944.264971056,665120.342977653,11401.1549922229,73507.8857101606,6.516539440203562,0.15150331901600936,2.964376590330789
500001.0,3.1433,25,1014,633,34.01,-118.52,1513.46695667934,25892.3431924928,191408.180287025,479054.682848597,546973.947096804,4.355450236966824,0.2676822633297062,1.6018957345971565
137500.0,1.631,34,2474,705,34.02,-118.3,19006.7953290298,6306.91417355061,179493.930081215,491073.103877928,559083.810537476,4.516312056737589,0.24246231155778894,3.5092198581560283
96700.0,1.7411,35,909,214,33.93,-118.23,17024.1079970919,13650.327431872,167610.115705532,502882.76107517,570887.825030199,5.369158878504673,0.2410791993037424,4.247663551401869
229100.0,5.898,18,1055,285,37.23,-121.78,33576.3925522839,476340.693509405,654850.271848971,15413.1093607003,83423.8075419594,6.129824561403509,0.18145392100744132,3.7017543859649122
113900.0,1.6111,15,1123,369,33.94,-117.24,67571.8778029832,93365.9523661558,136329.214833122,564980.090056038,632745.681443165,4.252032520325203,0.2695984703632887,3.043360433604336
58000.0,1.5774,31,1345,580,40.14,-120.94,236152.915222847,717823.674265613,891844.633173894,322611.28243562,292979.179248144,5.391379310344828,0.21234409977614327,2.3189655172413794
69700.0,1.9423,29,1296,351,34.14,-117.33,79165.7610360854,84696.0503038905,159144.70698453,543806.963760732,611452.050016693,4.689458689458689,0.23754556500607532,3.6923076923076925
101600.0,2.5473,32,1061,492,38.24,-120.72,73338.3632870073,515963.444338169,693516.865698621,144016.774692186,158633.636182068,5.4573170731707314,0.2022346368715084,2.1565040650406506
105200.0,2.3456,45,1406,452,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645,4.672566371681416,0.2334280303030303,3.1106194690265485
262300.0,4.2237,25,1994,838,38.27,-122.45,14772.5546192082,601965.253749427,781153.635842602,114858.684336691,55180.123127497,5.995226730310263,0.17535828025477707,2.379474940334129
87800.0,3.3235,46,1097,453,37.97,-121.32,20368.621613272,516002.840693404,695248.850010097,86734.651711327,99949.7400557719,5.011037527593819,0.1881057268722467,2.4216335540838854
500001.0,3.3681,52,1178,727,37.79,-122.41,2283.65346617903,559770.870891307,738308.066283191,68049.0073591959,2584.4489280889,4.541953232462173,0.2631738340399758,1.6203576341127923
158200.0,5.4689,40,624,242,34.08,-117.65,56230.4346746042,54772.8983073773,158342.789274824,526958.99166877,594860.032175529,6.648760330578512,0.1603480422622747,2.5785123966942147
196900.0,3.2188,36,1011,392,33.85,-117.93,19887.9186523084,36644.6224857677,144967.660333538,527729.843217152,595764.801846848,5.4770408163265305,0.19375873311597577,2.579081632653061
228600.0,5.6402,17,771,301,32.81,-117.05,18460.3869642171,177056.23385368,14756.7268652121,668716.323891102,736732.305199674,6.262458471760797,0.15490716180371353,2.5614617940199333
214700.0,4.4695,23,818,276,38.71,-121.22,77448.2183787367,582344.988211257,760411.044535451,163814.166974415,148400.778104638,6.677536231884058,0.14812805208898536,2.963768115942029
281500.0,3.9732,28,1216,446,33.86,-118.35,3971.98415601346,23517.4246847077,168524.447364618,501873.674855076,569806.031716989,4.6524663677130045,0.22313253012048193,2.726457399103139
253800.0,5.6958,15,2519,778,37.23,-121.77,33823.1200838394,475735.449575109,654266.022255618,16001.284327871,84033.7561608487,6.057840616966581,0.16316571186081053,3.2377892030848328
218300.0,3.735,23,1475,668,34.13,-118.05,43423.3683991055,19821.0719100134,177581.740967185,497268.157478934,565287.811728404,4.88622754491018,0.22334558823529413,2.2080838323353293
300000.0,2.7864,22,1301,478,34.38,-119.53,8158.16798176459,123763.097808953,287108.425883473,391565.341711408,458644.349689131,4.859832635983263,0.31295738269479123,2.721757322175732
158300.0,2.2222,39,725,274,37.66,-122.09,7057.84343611551,530070.718795303,708897.261967618,40050.9138117342,32585.7767690437,4.233576642335766,0.22327586206896552,2.645985401459854
165000.0,4.5208,5,839,199,33.99,-118.23,20989.4268812406,7034.17665766513,173009.849609183,497798.497637434,565817.746803134,3.5477386934673367,0.28753541076487255,4.21608040201005
500001.0,9.7449,20,3731,1511,34.12,-118.45,12530.2492876331,20439.5987867653,196699.025114446,473664.262725146,541661.658989614,7.095962938451357,0.15081141578063795,2.4692256783587028
183800.0,3.2619,25,888,326,38.04,-121.63,2469.77173733675,537777.094779887,717171.203489861,81686.4765983233,76270.4845309888,6.193251533742331,0.20356612184249628,2.723926380368098
119200.0,1.9083,42,1535,332,34.05,-118.19,28369.6583391923,4952.01508443719,176457.805745601,495182.062921392,563214.972554147,3.88855421686747,0.26723470178156467,4.623493975903615
89600.0,2.0708,28,522,221,38.92,-119.98,165291.033822294,563054.962172961,735101.399600064,242975.72565433,248855.95172893,6.3710407239819,0.2215909090909091,2.3619909502262444
159500.0,3.8882,37,951,362,38.61,-121.36,62918.9424116857,578498.977065432,757044.489117003,149222.51512178,131934.889928072,6.052486187845304,0.1798265632131447,2.6270718232044197
184100.0,2.6563,26,1401,607,37.68,-122.08,9091.70787023138,531139.913213064,710015.579011524,41708.1051538777,32615.0132143137,4.29489291598023,0.2616033755274262,2.3080724876441514
55000.0,1.9773,21,744,265,40.07,-122.19,143876.373137096,755015.860979013,933040.595290706,305154.234981914,256158.287981268,5.841509433962264,0.18733850129198967,2.8075471698113206
140000.0,2.6333,33,794,425,32.76,-117.13,9463.55451551837,177009.710467286,5716.61832823805,668254.408947981,736242.939493072,3.743529411764706,0.28975487115022,1.868235294117647
103100.0,1.3438,48,1237,462,37.96,-121.29,23213.9665093761,513631.196492161,692856.347837782,87413.0779068033,102297.209485655,3.8484848484848486,0.3042744656917885,2.6774891774891776
142900.0,2.5978,17,3868,1117,33.83,-118.07,12029.6824830521,29450.9380227048,149969.177296333,520916.012712297,588934.231866092,4.316920322291853,0.24222314392368313,3.4628469113697404
122800.0,3.3365,20,1453,538,34.02,-117.08,84587.5265044768,107287.530141701,145222.880194648,569856.553474837,637429.275609144,5.782527881040892,0.18097074895531984,2.700743494423792
130200.0,3.4306,49,765,265,34.03,-118.34,15381.2309305243,9212.62438537213,182592.14997597,487844.024893241,555846.881865534,4.886792452830188,0.21312741312741312,2.8867924528301887
90800.0,3.3531,12,1554,528,38.83,-122.74,53741.3225016843,666134.585307767,845499.932888708,181964.758436639,120474.885786465,8.551136363636363,0.20132890365448505,2.9431818181818183
134700.0,2.3558,18,181,105,38.99,-122.7,70357.2252737547,678049.081253144,857457.552646018,197035.723551742,137229.390071056,11.209523809523809,0.1903143585386576,1.723809523809524
107600.0,2.0724,42,1920,557,32.68,-117.1,4900.25841283382,185907.665331033,6961.63690379774,676937.35589771,744912.843098665,3.614003590664273,0.2821659215101838,3.4470377019748653
220800.0,3.1912,20,1770,817,33.73,-117.99,8415.91168719095,42803.5262899439,136617.642232054,534176.963617557,602190.610123903,3.8947368421052633,0.27781269641734757,2.1664626682986534
116300.0,3.5691,12,8656,3234,38.54,-121.35,55961.1216546336,571319.950109909,749949.648995003,142149.928694603,127252.819172319,5.021335807050093,0.2067861321509945,2.676561533704391
96700.0,2.1151,43,1878,675,33.98,-117.37,62508.5852124507,80924.3303729728,141912.615785004,553219.366694256,621034.438061598,4.24,0.2697414395527603,2.7822222222222224
174200.0,3.0877,27,2038,718,34.18,-118.46,18576.2456400656,24462.092001152,202561.697534325,467976.145266426,535988.070158386,3.596100278551532,0.2784663051897754,2.838440111420613
211300.0,5.363,17,1225,367,33.89,-117.34,56999.4264164673,85264.0121258739,131626.518280606,562160.058326212,630021.033523357,7.29700272479564,0.14712471994025392,3.337874659400545
400000.0,3.2708,35,2003,920,33.95,-118.38,10266.6441598023,16945.2247411892,177926.709953601,492345.495311968,560305.116355734,3.542391304347826,0.2967167842896594,2.1771739130434784
414600.0,4.0208,52,1479,514,37.78,-122.47,2932.23649221253,562598.996540838,741004.415649714,70920.9815267613,3466.96372210275,5.877431906614786,0.1883482290632241,2.877431906614786
378000.0,4.3889,52,1144,624,33.76,-118.14,2275.85168475206,33874.545089606,147550.937187028,522730.014159304,590709.989382282,4.290064102564102,0.23982069480762047,1.8333333333333333
115400.0,2.9803,26,773,299,38.67,-121.2,73941.1578933096,577604.265448875,755691.604932629,160333.744261626,146614.086614259,5.170568561872909,0.18564036222509703,2.5852842809364547
275000.0,3.2875,52,89,38,37.94,-122.41,3143.49999451108,572021.205693028,750836.485594122,81182.5543156797,18555.9108626103,4.052631578947368,0.21428571428571427,2.3421052631578947
226400.0,3.1912,25,671,225,34.62,-120.18,15988.9332423992,188661.805642211,350524.353410518,338999.9427648,404692.983678313,5.942222222222222,0.1637995512341062,2.982222222222222
144100.0,1.9688,37,1107,235,34.28,-118.44,29830.7476674748,31107.1657064339,210512.664523476,460786.760646641,528819.349574233,4.017021276595744,0.2584745762711864,4.7106382978723405
362500.0,3.1667,41,582,214,34.42,-119.7,2565.1421288145,139980.719085754,302050.849212498,379623.916230136,446386.411596405,3.3878504672897196,0.3296551724137931,2.7196261682242993
275000.0,0.813,12,315,201,33.12,-117.1,20504.4318666356,148216.671511554,45312.3002987698,639533.183588154,707567.780951413,4.781094527363184,0.3558792924037461,1.5671641791044777
115200.0,2.1875,48,791,280,33.99,-118.32,16117.8819788967,9867.10309601396,177938.034919465,492435.952969186,560432.702388245,4.5,0.2253968253968254,2.825
288000.0,7.1978,18,986,346,37.95,-121.94,14836.1298626499,546155.317269654,725478.883485563,68456.548598995,47363.2998773264,7.34393063583815,0.13970877607241244,2.8497109826589595
125000.0,3.0893,52,600,195,37.79,-122.21,6534.58334406559,547877.926950347,726741.088169007,57748.4738769938,19529.6537059866,3.9076923076923076,0.24934383202099739,3.076923076923077
500001.0,8.4375,47,295,116,37.42,-122.19,9323.46323839405,516715.041089714,694808.777822374,27872.9874027515,44734.0221623244,8.03448275862069,0.1791845493562232,2.543103448275862
101000.0,2.7266,17,2417,1094,34.09,-117.67,55750.7279719935,53007.0453546823,159946.066806568,524866.970412949,592771.88532088,4.038391224862888,0.2842915346310548,2.209323583180987
179200.0,1.9209,45,2699,792,34.08,-118.26,23727.7845882224,3433.74710508388,182807.53866507,488421.688487725,556450.972544369,2.8093434343434343,0.371685393258427,3.407828282828283
193400.0,5.4604,24,1325,383,34.26,-118.75,27256.991145364,52002.1550602597,226262.25088398,444123.107046554,512049.927433668,5.83289817232376,0.16696508504923904,3.4595300261096606
110200.0,2.5,42,526,132,33.93,-118.25,15417.3273258818,13604.3834189755,168717.741350601,501695.880405915,569695.372707367,4.9772727272727275,0.2237442922374429,3.984848484848485
103100.0,2.6908,24,684,221,37.37,-120.88,95076.1396900321,438991.018809167,618298.073282619,89623.90699766,143906.524855291,5.855203619909502,0.17156105100463678,3.0950226244343892
230800.0,5.1874,42,897,306,33.89,-118.33,6798.43417345888,19717.7506090106,169849.962749454,500432.939459908,568388.574442515,5.934640522875817,0.18612334801762115,2.9313725490196076
71600.0,2.625,23,1190,425,36.77,-119.83,173834.49244715,334638.391787554,512481.110037546,193570.054924377,255807.001443292,5.101176470588236,0.2320110701107011,2.8
70200.0,3.858,16,1473,487,35.6,-117.7,190749.853120766,179114.733543624,324524.391925287,421635.186783137,486135.260510456,5.498973305954825,0.18035847647498132,3.024640657084189
173100.0,4.1141,36,853,271,37.64,-122.09,6179.23809151653,528419.410489258,707210.670757373,38060.5294021833,33516.9949127272,6.955719557195572,0.16286472148541115,3.1476014760147604
231800.0,4.6563,45,1106,454,37.79,-122.19,7040.56958247757,546706.976181537,725599.174223505,56916.5312568741,21280.5757359485,5.986784140969163,0.1659308314937454,2.436123348017621
146300.0,2.2788,28,1266,434,32.63,-117.08,5782.38740403041,191556.248403029,12185.6576200944,682447.12442208,750414.224877245,4.792626728110599,0.20528846153846153,2.9170506912442398
66400.0,1.4066,39,1752,477,34.12,-117.32,77808.6375352668,85395.8743471824,156841.969586546,545981.909381893,613639.71596722,4.633123689727463,0.2253393665158371,3.6729559748427674
129300.0,3.0368,25,1434,388,34.97,-120.45,19550.8274269944,226446.605581182,393774.634926649,293196.111041834,358693.595949018,4.948453608247423,0.19791666666666666,3.695876288659794
113300.0,1.3281,40,564,184,37.79,-122.23,5799.52176777353,549052.277636469,727885.728451502,58621.635265738,17780.059477454,5.054347826086956,0.21397849462365592,3.0652173913043477
212500.0,6.1359,16,45,25,37.96,-122.5,843.009860502146,578985.607978597,757699.069280363,87624.4055486315,21546.5914988999,4.0,0.2,1.8
178600.0,3.6375,24,1697,722,32.78,-117.16,10479.7706666597,173574.328573944,7146.55383083448,664759.978128506,732745.692347581,4.9390581717451525,0.2145260796410544,2.350415512465374
104800.0,2.5781,47,496,205,37.97,-120.38,100793.615204644,476090.802918732,653016.003970684,150730.569069199,181364.438890712,5.170731707317073,0.20660377358490567,2.419512195121951
129200.0,1.3846,26,694,236,34.05,-118.21,27187.7406642803,3113.12543025206,177469.916427793,493965.243508871,561996.480603521,3.156779661016949,0.34630872483221475,2.940677966101695
134500.0,4.0079,10,3811,1570,33.73,-116.38,111794.17751285,175712.280497087,134157.271404627,639784.696900389,707097.598463367,7.538853503184713,0.20319364650219668,2.427388535031847
142100.0,2.6275,17,1501,584,39.18,-123.21,44605.6588623962,721929.465701378,901249.13674558,235129.203834356,170403.739428787,4.7465753424657535,0.2077922077922078,2.5702054794520546
91600.0,3.9073,17,775,246,36.61,-119.44,185985.330484763,304404.061194896,480528.79027354,232360.097568633,294867.67058339,6.223577235772358,0.18288700195950358,3.1504065040650406
135700.0,2.4135,48,559,135,34.18,-118.16,36649.0145231416,16161.1024734853,187345.021462616,486303.088882882,554331.168889719,4.207407407407407,0.25528169014084506,4.140740740740741
385700.0,4.65,15,469,155,37.2,-121.7,33162.6134479172,469071.139614597,647676.034838928,22775.2086370137,90755.5634672817,3.425806451612903,0.2900188323917137,3.0258064516129033
153100.0,4.555,39,872,322,34.25,-117.55,76401.821235415,67514.5185039886,174372.980169815,520607.927783568,588311.355209253,4.900621118012422,0.2008871989860583,2.7080745341614905
287800.0,6.5308,27,1193,448,33.76,-117.82,19823.982870786,50840.4036838363,131294.618597474,541961.938973286,609997.047163353,7.209821428571429,0.13900928792569658,2.6629464285714284
149600.0,3.2386,32,1097,328,37.6,-122.02,11102.4875262699,520988.00360526,699820.091018677,31475.5926088001,41037.7581684719,3.948170731707317,0.2277992277992278,3.3445121951219514
110900.0,3.7807,9,2240,861,34.68,-118.16,80242.6074258494,70225.5837961585,237156.851249542,447072.070509642,514812.362984658,4.997677119628339,0.20915640250987683,2.6016260162601625
254000.0,3.7895,52,943,440,33.82,-118.18,7886.77617290589,26483.226388596,155081.010949352,515230.935748696,583217.69671383,5.95,0.18029029793735676,2.143181818181818
346100.0,5.7295,35,1449,555,37.28,-122.0,22910.015370496,493837.844250333,671984.227121215,11294.5929075783,66809.7782510413,5.645045045045045,0.17267794446217682,2.610810810810811
79200.0,2.3571,18,863,346,39.8,-123.47,31128.7353872285,789784.9009011,969194.788403491,306410.194149452,242601.553712763,6.15606936416185,0.25586854460093894,2.494219653179191
500000.0,6.777,23,1480,606,36.58,-121.94,2086.53902945901,437516.591762001,612799.179367714,84109.1539766607,139716.254018479,8.103960396039604,0.14111178985949907,2.442244224422442
113200.0,1.9643,32,1718,569,34.06,-117.72,50184.1844893222,48251.3553090262,158225.54965839,523962.988313009,591906.900546813,3.882249560632689,0.2960615663196016,3.0193321616871707
192200.0,5.1583,8,913,406,33.68,-117.81,14766.8106657327,57589.2451432551,123052.031713936,549247.848671873,617279.917324801,4.83743842364532,0.21028513238289206,2.248768472906404
184000.0,4.3529,38,1495,614,32.77,-117.07,14019.5943015403,179430.095838029,10439.4585261857,670946.66322183,738951.532613353,6.1547231270358305,0.16247684572638263,2.4348534201954397
130600.0,3.8488,7,3175,1115,38.12,-120.76,67359.0164396065,505627.308626107,683564.869448336,132433.986972587,151513.851862031,6.446636771300448,0.1791875347801892,2.8475336322869955
361100.0,4.7833,28,844,309,38.4,-122.29,29654.1097232824,604379.901225725,783751.771965532,123391.438469545,70700.9724370058,6.550161812297735,0.16798418972332016,2.7313915857605178
181900.0,1.2269,28,3900,1029,37.71,-122.41,3864.8840574399,553331.797939396,731693.686666593,61748.4060489413,7355.72776672495,4.873663751214772,0.2472582253240279,3.7900874635568513
454800.0,7.8588,34,1525,566,34.17,-118.07,43604.7195878924,20667.7035706435,182374.058345882,492766.504533011,560781.136402517,7.176678445229682,0.14697193500738553,2.6943462897526502
219200.0,2.3674,18,817,485,33.68,-117.96,6752.71944639593,48981.8437034317,130467.966173953,540215.401208885,608224.390536334,5.348453608247422,0.20778720123361605,1.6845360824742268
294100.0,6.9961,5,2017,727,37.97,-122.09,8856.47306846938,556175.224040778,735403.364201168,72655.0377890889,37048.2527720605,7.294360385144429,0.14689798227418444,2.7744154057771664
50000.0,1.2375,35,2050,474,36.75,-119.78,176054.384355171,330706.763260435,508376.193450969,198512.968857664,260785.491479243,4.459915611814346,0.23935666982024598,4.324894514767933
174000.0,2.9375,31,1291,340,33.79,-118.27,3530.74661292187,29260.1357371979,157800.192498226,512568.24936293,580506.548587128,4.514705882352941,0.24039087947882737,3.7970588235294116
148900.0,5.0194,38,649,232,33.97,-117.4,59938.4224653443,78300.0802457767,141222.350296383,551993.780263562,619833.582046481,5.961206896551724,0.17208966015907448,2.7974137931034484
175000.0,1.7199,17,3051,1000,34.06,-118.28,21374.9287058087,3455.27951571574,182026.226361344,488892.829835939,556916.223853834,2.518,0.4749801429706116,3.051
141300.0,3.6107,13,2248,766,37.8,-121.0,54155.65661379,484976.087802651,664000.471623366,94142.7682819308,125809.729031659,5.261096605744125,0.18461538461538463,2.9347258485639687
409300.0,6.729,22,2855,1008,34.31,-119.21,7890.00405793777,93395.6213276508,259812.233912905,414313.309083022,481842.057207762,7.488095238095238,0.13751987281399047,2.8323412698412698
196800.0,4.1607,20,1882,694,34.28,-118.81,28486.9479370893,57932.5499788016,231577.755621681,438946.677753703,506848.726536711,5.29971181556196,0.1859706362153344,2.711815561959654
87500.0,3.6429,33,190,67,39.65,-122.14,140781.011786046,712287.048860861,890800.730115181,258258.533613082,210129.943083498,6.253731343283582,0.18377088305489261,2.8358208955223883
153900.0,5.1878,10,657,209,38.04,-121.33,17196.6804676765,522998.914664584,702196.240528371,92690.1469710594,101046.986335857,6.7990430622009566,0.14356087262491204,3.1435406698564594
149300.0,2.7799,36,1689,418,34.01,-118.17,26602.0625301855,8255.84445557884,171726.911034155,499739.726158296,567770.735265411,3.964114832535885,0.2564876282438141,4.04066985645933
112500.0,2.9125,21,219,83,37.76,-120.83,69311.9236885811,473483.782910588,652259.520413503,104933.002508255,140761.635286421,5.240963855421687,0.2206896551724138,2.63855421686747
455400.0,4.2569,52,909,481,37.76,-122.43,4077.8272250819,558561.202316327,736997.676758082,66852.6232924136,1557.79290919756,4.898128898128898,0.21264855687606113,1.8898128898128899
